inlet_pressure
time,pressure
0.721313179,2546526.31
0.72387081,2580441.657
0.726428222,2552309.905
0.728985415,2538420.134
0.731542388,2555690.991
0.734099143,2513541.709
0.736655681,2549536.429
0.739212,2541390.244
0.741768102,2561132.976
0.744323988,2565652.411
0.746879657,2492879.244
0.74943511,2567918.675
0.751990348,2582251.528
0.75454537,2507320.106
0.757100178,2565522.39
0.759654771,2559766.184
0.762209151,2532728.829
0.764763317,2561039.404
0.767317269,2523119.422
0.769871009,2548404.742
0.772424537,2565143.098
0.774977853,2567378.728
0.777530958,2551190.962
0.780083851,2577968.818
0.782636534,2510906.652
0.785189006,2561105.844
0.787741269,2525780.29
0.790293322,2629169.253
0.792845166,2558987.921
0.795396802,2545128.953
0.797948229,2542701.867
0.800499449,2546377.319
0.803050461,2605334.809
0.805601266,2523291.28
0.808151864,2596849.054
0.810702257,2531640.409
0.813252443,2631423.458
0.815802424,2603164.305
0.8183522,2563775.836
0.820901772,2544813.92
0.823451139,2527208.451
0.826000302,2566612.725
0.828549262,2570829.922
0.831098019,2546338.55
0.833646574,2568293.513
0.836194926,2572248.496
0.838743076,2569737.817
0.841291025,2569853.985
0.843838773,2553247.225
0.846386321,2591301.934
0.848933668,2571680.794
0.851480815,2625033.921
0.854027763,2516278.643
0.856574512,2610870.762
0.859121062,2594469.932
0.861667414,2639102.899
0.864213568,2585423.376
0.866759525,2552943.128
0.869305284,2619649.183
0.871850847,2561470.99
0.874396214,2602010.708
0.876941384,2600091.835
0.87948636,2581960.603
0.88203114,2587365.906
0.884575725,2647936.535
0.887120116,2554673.898
0.889664313,2661542.161
0.892208317,2611434.09
0.894752127,2594409.625
0.897295745,2617118.617
0.89983917,2671538.635
0.902382403,2645957.981
0.904925445,2627616.45
0.907468295,2619734.583
0.910010955,2672730.182
0.912553424,2621260.034
0.915095703,2599064.239
0.917637793,2603492.371
0.920179693,2614044.321
0.922721404,2586557.049
0.925262927,2665167.628
0.927804261,2606916.56
0.930345408,2556319.831
0.932886368,2591531.334
0.93542714,2638311.231
0.937967726,2594775.383
0.940508126,2680479.268
0.94304834,2620254.804
0.945588368,2608867.647
0.948128212,2616378.853
0.95066787,2607041.841
0.953207345,2670435.024
0.955746635,2622938.098
0.958285742,2632671.564
0.960824666,2649036.285
0.963363406,2671520.191
0.965901965,2629309.908
0.968440341,2586412.242
0.970978536,2682662.256
0.97351655,2656135.281
0.976054383,2659663.839
0.978592035,2609800.396
0.981129507,2638577.31
0.983666799,2696125.59
0.986203912,2589629.087
0.988740846,2608590.369
0.991277601,2648674.977
0.993814178,2568430.32
0.996350577,2675361.047
0.998886798,2649571.368
1.001422843,2625202.396
1.00395871,2651032.839
1.006494402,2660701.315
1.009029917,2642686.802
1.011565257,2600426.242
1.014100421,2636122.539
1.01663541,2675102.655
1.019170225,2633094.983
1.021704866,2617809.499
1.024239333,2606946.713
1.026773626,2641366.718
1.029307747,2611288.835
1.031841695,2620544.596
1.03437547,2622482.363
1.036909074,2631907.392
1.039442506,2653942.837
1.041975767,2659190.533
1.044508857,2600848.759
1.047041776,2595963.131
1.049574526,2647869.539
1.052107106,2681636.451
1.054639516,2682697.653
1.057171758,2640767.252
1.05970383,2718077.364
1.062235735,2648695.311
1.064767472,2704398.296
1.067299041,2687769.495
1.069830443,2659574.183
1.072361678,2635234.841
1.074892747,2610694.961
1.077423649,2733233.82
1.079954386,2668429.453
1.082484958,2621593.775
1.085015365,2657335.85
1.087545607,2651007.507
1.090075685,2667084.208
1.092605599,2716530.619
1.095135349,2676536.637
1.097664936,2625005.63
1.100194361,2596247.919
1.102723623,2652104.506
1.105252723,2667328.775
1.107781661,2612699.406
1.110310438,2616513.121
1.112839054,2676760.698
1.11536751,2711982.946
1.117895805,2625471.512
1.12042394,2605442.617
1.122951915,2595860.253
1.125479732,2676730.992
1.128007389,2677509.356
1.130534889,2669049.86
1.133062229,2708458.206
1.135589413,2675756.054
1.138116439,2695455.696
1.140643307,2643433.155
1.143170019,2687592.832
1.145696575,2645676.467
1.148222975,2723234.872
1.150749219,2677745.515
1.153275308,2719405.162
1.155801242,2683048.123
1.158327022,2735136.776
1.160852647,2657684.332
1.163378118,2710466.038
1.165903436,2721810.229
1.168428601,2739271.062
1.170953613,2728824.341
1.173478472,2685267.217
1.17600318,2653957.81
1.178527736,2696064.643
1.18105214,2611452.243
1.183576393,2652060.914
1.186100496,2671594.991
1.188624449,2670280.513
1.191148251,2726159.204
1.193671904,2668165.624
1.196195407,2712979.826
1.198718762,2652657.18
1.201241968,2616331.406
1.203765026,2729176.071
1.206287936,2700119.923
1.208810699,2698725.028
1.211333314,2688548.723
1.213855783,2676462.922
1.216378105,2697201.122
1.218900281,2730691.148
1.221422311,2665370.984
1.223944196,2735246.943
1.226465935,2677431.832
1.22898753,2671962.604
1.231508981,2733192.085
1.234030288,2744247.323
1.23655145,2687347.248
1.23907247,2713793.706
1.241593347,2750281.567
1.244114081,2683011.832
1.246634672,2737993.777
1.249155122,2699741.648
1.25167543,2719969.297
1.254195597,2709464.803
1.256715623,2661979.119
1.259235508,2723130.985
1.261755253,2701162.823
1.264274858,2734450.48
1.266794324,2681462.345
1.269313651,2751080.506
1.271832838,2723261.556
1.274351887,2717713.743
1.276870798,2707295.31
1.279389571,2773055.564
1.281908207,2725075.634
1.284426705,2723963.453
1.286945067,2709370.388
1.289463292,2672525.248
1.291981381,2776458.455
1.294499335,2674229.879
1.297017153,2741120.476
1.299534835,2749110.993
1.302052383,2776367.518
1.304569797,2739685.592
1.307087077,2685243.882
1.309604222,2764997.39
1.312121235,2639222.826
1.314638114,2709162.171
1.317154861,2740047.849
1.319671475,2745672.668
1.322187957,2719249.319
1.324704308,2728252.022
1.327220527,2704806.615
1.329736615,2706038.125
1.332252572,2763498.706
1.334768399,2691961.502
1.337284096,2764345.343
1.339799664,2682561.87
1.342315102,2780559.071
1.344830411,2737201.868
1.347345591,2740215.708
1.349860643,2652501.975
1.352375567,2735467.01
1.354890363,2693829.301
1.357405032,2740392.265
1.359919574,2737714.93
1.362433989,2783197.034
1.364948278,2807057.935
1.367462441,2716190.214
1.369976479,2736888.566
1.372490391,2789992.082
1.375004178,2770877.605
1.37751784,2723008.979
1.380031378,2729260.706
1.382544792,2782738.088
1.385058082,2774228.525
1.387571249,2717292.532
1.390084294,2787765.302
1.392597215,2821759.039
1.395110014,2781841.589
1.397622691,2686107.393
1.400135246,2731023.607
1.40264768,2764781.034
1.405159993,2720518.953
1.407672186,2833013.015
1.410184258,2747314.306
1.41269621,2731768.816
1.415208042,2704282.732
1.417719755,2799595.514
1.420231349,2723382.28
1.422742824,2691470.571
1.425254181,2785172.004
1.42776542,2799227.171
1.430276541,2802307.154
1.432787544,2717375.156
1.435298431,2775485.197
1.437809201,2759650.686
1.440319855,2793959.687
1.442830392,2698669.068
1.445340814,2779957.526
1.44785112,2804580.978
1.450361311,2811112.33
1.452871388,2767481.338
1.45538135,2712876.793
1.457891198,2809257.654
1.460400932,2760274.434
1.462910552,2749652.555
1.46542006,2751972.78
1.467929455,2735163.214
1.470438737,2732833.534
1.472947907,2757620.949
1.475456965,2831142.785
1.477965912,2742101.481
1.480474748,2754000.779
1.482983473,2752238.666
1.485492087,2732146.329
1.488000591,2748096.263
1.490508985,2804783.494
1.49301727,2801345.814
1.495525445,2773900.936
1.498033512,2719236.051
1.500541469,2728940.8
1.503049319,2757038.449
1.505557061,2752126.712
1.508064695,2746187.142
1.510572222,2803822.681
1.513079641,2759675.414
1.515586955,2757135.901
1.518094161,2766825.678
1.520601262,2793850.522
1.523108257,2810806.579
1.525615147,2767653.784
1.528121932,2705042.038
1.530628612,2780616.838
1.533135188,2763317.405
1.535641659,2740129.789
1.538148027,2785517.439
1.540654291,2867878.223
1.543160453,2774755.985
1.545666511,2832389.255
1.548172467,2827501.467
1.550678321,2757815.705
1.553184073,2852002.022
1.555689723,2787136.68
1.558195273,2787522.05
1.560700721,2765764.295
1.563206069,2795862.352
1.565711316,2721789.15
1.568216464,2728861.32
1.570721512,2769668.24
1.573226461,2766561.669
1.575731311,2742721.41
1.578236062,2813213.782
1.580740715,2803409.32
1.58324527,2779802.14
1.585749727,2815217.089
1.588254087,2788312.818
1.590758349,2833419.639
1.593262515,2776126.166
1.595766585,2761489.732
1.598270558,2767041.657
1.600774436,2780529.907
1.603278218,2790653.233
1.605781905,2812145.721
1.608285497,2823608.586
1.610788994,2832494.188
1.613292398,2756683.666
1.615795707,2790580.602
1.618298923,2792387.375
1.620802046,2784371.581
1.623305075,2783780.624
1.625808012,2771967.867
1.628310857,2779483.852
1.63081361,2778110.434
1.633316271,2754685.351
1.63581884,2814402.75
1.638321319,2769857.076
1.640823706,2805124.043
1.643326004,2742047.284
1.645828211,2755656.525
1.648330328,2794361.538
1.650832356,2820845.877
1.653334295,2796255.013
1.655836144,2784902.457
1.658337906,2753351.661
1.660839579,2850238.095
1.663341164,2823295.224
1.665842661,2843013.884
1.668344071,2815446.878
1.670845394,2786323.67
1.673346631,2775512.156
1.675847781,2847108.341
1.678348845,2787344.759
1.680849823,2792513.102
1.683350716,2818240.415
1.685851523,2828038.017
1.688352246,2819671.846
1.690852884,2765327.303
1.693353438,2830093.403
1.695853909,2858493.725
1.698354295,2887010.296
1.700854598,2740562.035
1.703354819,2796395.878
1.705854957,2812566.123
1.708355012,2759653.472
1.710854985,2859369.649
1.713354877,2834462.504
1.715854687,2792534.963
1.718354416,2808212.499
1.720854065,2778842.794
1.723353633,2799620.422
1.72585312,2856856.069
1.728352528,2819409.93
1.730851856,2854319.191
1.733351105,2787878.194
1.735850275,2797419.394
1.738349367,2889349.631
1.74084838,2836349.494
1.743347315,2784523.473
1.745846172,2877313.34
1.748344952,2807055.465
1.750843655,2834354.076
1.753342281,2821172.489
1.755840831,2785021.273
1.758339305,2825094.933
1.760837702,2786629.657
1.763336024,2823221.26
1.765834271,2733848.105
1.768332443,2808273.022
1.77083054,2881261.271
1.773328563,2806711.758
1.775826512,2728203.145
1.778324387,2819240.56
1.780822189,2766887.865
1.783319917,2818274.809
1.785817573,2771587.512
1.788315157,2798486.162
1.790812668,2805723.478
1.793310107,2798463
1.795807475,2840478.159
1.798304771,2828632.876
1.800801997,2846160.762
1.803299152,2785196.316
1.805796236,2816057.43
1.80829325,2830298.478
1.810790195,2858500.834
1.81328707,2876147.732
1.815783876,2782795.77
1.818280614,2870984.516
1.820777282,2811412.594
1.823273883,2916083.737
1.825770415,2828810.643
1.82826688,2863999.384
1.830763278,2920009.758
1.833259609,2829649.626
1.835755873,2834803.015
1.83825207,2794635.484
1.840748202,2809372.716
1.843244267,2797129.595
1.845740267,2845205.023
1.848236202,2864636.486
1.850732073,2819151.783
1.853227878,2874526.602
1.855723619,2758240.644
1.858219297,2885728.909
1.86071491,2812837.553
1.86321046,2795592.639
1.865705947,2822024.35
1.868201372,2766875.51
1.870696734,2911274.196
1.873192033,2844640.592
1.875687271,2819516.674
1.878182448,2866807.818
1.880677563,2833365.768
1.883172617,2864844.224
1.88566761,2853000.254
1.888162543,2801635.752
1.890657416,2872162.923
1.893152229,2824477.439
1.895646983,2852900.407
1.898141678,2797763.569
1.900636314,2813309.683
1.903130891,2898344.091
1.90562541,2815234.576
1.908119871,2853070.779
1.910614275,2895532.99
1.913108621,2816662.269
1.91560291,2825436.245
1.918097142,2862233.315
1.920591318,2824155.863
1.923085438,2831052.501
1.925579501,2847496.887
1.92807351,2802717.118
1.930567463,2867842.947
1.933061361,2860727.92
1.935555204,2870443.774
1.938048994,2878535.231
1.940542729,2881833.558
1.94303641,2933944.851
1.945530038,2817433.681
1.948023613,2862196.384
1.950517135,2866169.467
1.953010604,2851978.868
1.955504021,2857607.713
1.957997386,2808436.764
1.9604907,2864448.128
1.962983962,2843812.176
1.965477173,2775860.066
1.967970333,2776072.917
1.970463443,2875509.703
1.972956503,2859917.664
1.975449512,2829780.358
1.977942473,2823866.058
1.980435384,2874006.359
1.982928246,2815204.681
1.985421059,2853664.159
1.987913824,2814069.054
1.990406541,2876118.56
1.99289921,2820584.595
1.995391832,2820408.382
1.997884406,2834205.974
2.000376934,2845645.939
2.002869415,2854981.179
2.005361849,2879001.762
2.007854238,2829125.468
2.010346581,2848688.014
2.012838879,2908051.133
2.015331131,2846379.432
2.017823339,2874433.656
2.020315502,2881012.049
2.022807621,2879070.448
2.025299696,2812072.949
2.027791727,2851479.658
2.030283715,2825168.356
2.032775661,2886977.013
2.035267563,2806855.539
2.037759423,2840711.778
2.040251241,2785850.608
2.042743017,2912326.513
2.045234751,2796312.429
2.047726444,2853707.705
2.050218096,2873075.569
2.052709708,2878332.178
2.055201279,2832052.132
2.05769281,2866398.01
2.060184301,2822493.842
2.062675753,2789803.746
2.065167166,2848763.701
2.06765854,2862308.438
2.070149875,2862288.944
2.072641172,2839887.715
2.075132431,2888718.84
2.077623652,2820381.269
2.080114836,2865912.396
2.082605983,2968279.513
2.085097093,2882358.278
2.087588166,2915078.311
2.090079203,2847461.979
2.092570204,2790880.352
2.09506117,2847138.285
2.0975521,2866747.584
2.100042995,2893656.225
2.102533856,2870556.628
2.105024682,2854639.129
2.107515474,2882333.429
2.110006232,2856518.549
2.112496956,2885805.653
2.114987647,2796541.83
2.117478305,2860948.579
2.119968931,2898068.534
2.122459524,2827094.695
